Bill Date,PayInvoice ID,Bill Number,PurchaseOrder,Bill Status,Is Inclusive Tax,Submitted By,Approved By,Submitted Date,Approved Date,Vendor Name,Location ID,Location Name,Due Date,Currency Code,Exchange Rate,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Brand,Account,Description,Quantity,Usage unit,Line Item Location ID,Line Item Location Name,Rate,Purchase Receive Number,Purchase Order Number,Bill Receive Status,Manually Received Quantity,Customer Name,Tax ID,Tax Name,Tax Percentage,Tax Amount,Tax Type,Item Tax Authority,Is Landed Cost,Item Total,SubTotal,Discount Type,Is Discount Before Tax,Discount,Discount Amount,Entity Discount Percent,Entity Discount Amount,Discount Account,Item Discount Account,Total,Balance,Adjustment,Adjustment Description,Vendor Notes,Terms & Conditions
2026-02-03,5623409000001390708,60212808,60212808,Overdue,false,,,,,Goodwill of Orange County,5623409000000090078,Head Office,2026-02-03,USD,1.00,Bose CineMate 10 Home Theater Speaker System,5623409000001314992,[OLD]-00863,,,,,,Inventory Asset,,1.00,set,5623409000000090078,Head Office,56.00,USAV1582,60212808,,,,,,,,,,false,56.00,114.00,entity_level,true,0.00,0.0,0.00,0.000,,,121.50,121.50,7.50,S&H,,
2026-02-03,5623409000001390708,60212808,60212808,Overdue,false,,,,,Goodwill of Orange County,5623409000000090078,Head Office,2026-02-03,USD,1.00,Replacement Bose Companion 3 Series II Subwoofer Only,5623409000000276427,[OLD]-01825-SW,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,26.00,USAV1582,60212808,,,,,,,,,,false,26.00,114.00,entity_level,true,0.00,0.0,0.00,0.000,,,121.50,121.50,7.50,S&H,,
2026-02-03,5623409000001390781,60147161,60147161,Overdue,false,,,,,Goodwill of Southern Nevada,5623409000000090078,Head Office,2026-02-03,USD,1.00,Bose Wave Music System IV - Platinum Silver,5623409000000102730,[OLD]-01385,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,299.00,USAV1559,60147161,,,,5623409000001271191,TBU (7.827%),7.827000,23.40,ItemAmount,TBU,false,299.00,598.00,entity_level,true,0.00,0.0,0.00,0.000,,,664.04,664.04,19.23,S&H,,
2026-02-03,5623409000001390781,60147161,60147161,Overdue,false,,,,,Goodwill of Southern Nevada,5623409000000090078,Head Office,2026-02-03,USD,1.00,Bose Wave Music System IV - Espresso Black,5623409000000102477,[OLD]-00106,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,299.00,USAV1559,60147161,,,,5623409000001271191,TBU (7.827%),7.827000,23.41,ItemAmount,TBU,false,299.00,598.00,entity_level,true,0.00,0.0,0.00,0.000,,,664.04,664.04,19.23,S&H,,
2026-02-03,5623409000001390868,05-14198-63780,05-14198-63780,Overdue,false,,,,,mr2farm,5623409000000090078,Head Office,2026-02-03,USD,1.00,"Bose 251 Environmental Speakers, Premium Outdoor Speakers - White",5623409000000222829,[OLD]-04757,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,400.00,USAV1599,05-14198-63780,,,,,,,,,,false,400.00,400.00,entity_level,true,0.00,0.0,0.00,0.000,,,400.00,400.00,0.00,S&H,,
2026-02-03,5623409000001390868,05-14198-63780,05-14198-63780,Overdue,false,,,,,mr2farm,5623409000000090078,Head Office,2026-02-03,USD,1.00,Bose Wall Mount Bracket for White Bose 251 302A Speaker - Single,5623409000000222816,[OLD]-01754-W,,,,,,Inventory Asset,,2.00,pcs,5623409000000090078,Head Office,0.00,USAV1599,05-14198-63780,,,,,,,,,,false,0.00,400.00,entity_level,true,0.00,0.0,0.00,0.000,,,400.00,400.00,0.00,S&H,,
2026-02-04,5623409000001392085,01-14206-44959,01-14206-44959,Overdue,false,,,,,az_warehouse,5623409000000090078,Head Office,2026-02-04,USD,1.00,Bose Companion 2 Series III - Right Speaker - New,5623409000001392052,[OLD]-05054-P-R-N,,,,,,Inventory Asset,,2.00,pcs,5623409000000090078,Head Office,20.00,USAV1631,01-14206-44959,,,,,,,,,,false,40.00,40.00,entity_level,true,0.00,0.0,0.00,0.000,,,40.00,40.00,0.00,S&H,,
2026-02-04,5623409000001392149,08-14195-73366,08-14195-73366,Overdue,false,,,,,az_warehouse,5623409000000090078,Head Office,2026-02-04,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black - New,5623409000001314498,[OLD]-01103-N,,,,,,Inventory Asset,,8.00,PAIR,5623409000000090078,Head Office,100.00,USAV1726,08-14195-73366,,,,,,,,,,false,800.00,800.00,entity_level,true,0.00,0.0,0.00,0.000,,,800.00,800.00,0.00,S&H,,
2026-02-04,5623409000001396106,25-14172-68493,25-14172-68493,Overdue,false,,,,,babyflipss,5623409000000090078,Head Office,2026-02-04,USD,1.00,"Bose 251 Environmental Speakers, Premium Outdoor Speakers - Black",5623409000000222592,[OLD]-04757-Bk,,,,,,Inventory Asset,,2.00,PAIR,5623409000000090078,Head Office,380.00,USAV1594,25-14172-68493,,,,,,,,,,false,760.00,950.00,entity_level,true,0.00,0.0,0.00,0.000,,,1110.14,1110.14,160.14,S&H,,
2026-02-04,5623409000001396106,25-14172-68493,25-14172-68493,Overdue,false,,,,,babyflipss,5623409000000090078,Head Office,2026-02-04,USD,1.00,"Bose 251 Environmental Speakers, Premium Outdoor Speakers - Black (Single)",5623409000001254110,[OLD]-04757-P-Bk,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,190.00,USAV1594,25-14172-68493,,,,,,,,,,false,190.00,950.00,entity_level,true,0.00,0.0,0.00,0.000,,,1110.14,1110.14,160.14,S&H,,
2026-02-04,5623409000001396106,25-14172-68493,25-14172-68493,Overdue,false,,,,,babyflipss,5623409000000090078,Head Office,2026-02-04,USD,1.00,Bose Wall Mount Bracket for Black Bose 251 302A Speaker - Single,5623409000000223080,[OLD]-01754,,,,,,Inventory Asset,,5.00,pcs,5623409000000090078,Head Office,0.00,USAV1594,25-14172-68493,,,,,,,,,,false,0.00,950.00,entity_level,true,0.00,0.0,0.00,0.000,,,1110.14,1110.14,160.14,S&H,,
2026-02-04,5623409000001396209,05-14201-30071,05-14201-30071,Overdue,false,,,,,az_warehouse,5623409000000090078,Head Office,2026-02-04,USD,1.00,Replacement Bluetooth WiFi SoundTouch Pedestal for Bose Wave Music System IV White - New,5623409000001396176,[OLD]-01901-W-N,,,,,,Inventory Asset,,46.00,pcs,5623409000000090078,Head Office,50.00,USAV1644,05-14201-30071,,,,,,,,,,false,2300.00,2300.00,entity_level,true,0.00,0.0,0.00,0.000,,,2300.00,2300.00,0.00,S&H,,
2026-02-04,5623409000001396309,25-14173-35400,25-14173-35400,Overdue,false,,,,,costap-74,5623409000000090078,Head Office,2026-02-04,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,50.00,USAV1650,25-14173-35400,,,,,,,,,,false,50.00,50.00,entity_level,true,0.00,0.0,0.00,0.000,,,78.25,78.25,28.25,S&H,,
2026-02-04,5623409000001396433,S216079,S216079,Overdue,false,,,,,"Trans-Consolidated Distributors, Inc.",5623409000000090078,Head Office,2026-02-04,USD,1.00,"Custom Printed Carton Sealing Tape 3"" x 110yd – White, 2MIL, 1-Color Red Print",5623409000001396377,,,,,,,Inventory Asset,,48.00,roll,5623409000000090078,Head Office,6.38,USAV1894,S216079,,,,,,,,,,false,306.24,742.96,entity_level,true,0.00,0.0,0.00,0.000,,,804.52,804.52,61.56,S&H,,
2026-02-04,5623409000001396433,S216079,S216079,Overdue,false,,,,,"Trans-Consolidated Distributors, Inc.",5623409000000090078,Head Office,2026-02-04,USD,1.00,"Custom Printed Carton Sealing Tape 2"" x 110yd – White, 2MIL, 1-Color Red Print",5623409000001396390,,,,,,,Inventory Asset,,72.00,roll,5623409000000090078,Head Office,4.26,USAV1894,S216079,,,,,,,,,,false,306.72,742.96,entity_level,true,0.00,0.0,0.00,0.000,,,804.52,804.52,61.56,S&H,,
2026-02-04,5623409000001396433,S216079,S216079,Overdue,false,,,,,"Trans-Consolidated Distributors, Inc.",5623409000000090078,Head Office,2026-02-04,USD,1.00,"ONE TIME PLATE CHARGE (UP TO 7"")",5623409000001396348,,,,,,,Inventory Asset,,2.00,EA,5623409000000090078,Head Office,65.00,USAV1894,S216079,,,,,,,,,,false,130.00,742.96,entity_level,true,0.00,0.0,0.00,0.000,,,804.52,804.52,61.56,S&H,,
2026-02-04,5623409000001396758,24-14190-66117,24-14190-66117,Overdue,false,,,,,firstlovegk,5623409000000090078,Head Office,2026-02-04,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,69.95,USAV1721,24-14190-66117,,,,,,,,,,false,69.95,69.95,entity_level,true,0.00,0.0,0.00,0.000,,,69.95,69.95,0.00,S&H,,
2026-02-02,5623409000001396923,60263903,60263903,Overdue,false,,,,,Goodwill of the Olympics and Rainier Region,5623409000000090078,Head Office,2026-02-02,USD,1.00,"Bose TV Speaker - Soundbar for TV with Bluetooth and HDMI-ARC Connectivity, Black",5623409000000270469,[OLD]-00799-1,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,77.99,USAV1591,60263903,,,,5623409000000270562,TBU (7.74%),7.740000,6.04,ItemAmount,TBU,false,77.99,77.99,entity_level,true,0.00,0.0,0.00,0.000,,,84.04,84.04,0.01,S&H,,
2026-02-04,5623409000001396990,60280679,60280679,Overdue,false,,,,,Richmond - Goodwill of Central & Coastal Virginia,5623409000000090078,Head Office,2026-02-04,USD,1.00,Rock Band 2 Sunburst Fender Stratocaster Wireless Guitar Controller for Nintendo Wii,5623409000001360198,,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,4.99,USAV1688,60280679,,,,5623409000001113013,TBU (9.41%),9.410000,0.47,ItemAmount,TBU,false,4.99,9.99,entity_level,true,0.00,0.0,0.00,0.000,,,37.61,37.61,26.68,S&H,,
2026-02-04,5623409000001396990,60280679,60280679,Overdue,false,,,,,Richmond - Goodwill of Central & Coastal Virginia,5623409000000090078,Head Office,2026-02-04,USD,1.00,Harmonix Rock Band NWGTS2 Fender Stratocaster Guitar Controller For Nintendo Wii,5623409000001360169,,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,5.00,USAV1688,60280679,,,,5623409000001113013,TBU (9.41%),9.410000,0.47,ItemAmount,TBU,false,5.00,9.99,entity_level,true,0.00,0.0,0.00,0.000,,,37.61,37.61,26.68,S&H,,
2026-02-05,5623409000001398080,60301035,60301035,Overdue,false,,,,,Goodwill Gulf Coast,5623409000000090078,Head Office,2026-02-05,USD,1.00,Replacement Bose Control Console AV20 for Lifestyle T20 System,5623409000000819164,[OLD]-01899,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,36.00,USAV1683,60301035,,,,5623409000001112814,TBU (8.44%),8.440000,3.04,ItemAmount,TBU,false,36.00,36.00,entity_level,true,0.00,0.0,0.00,0.000,,,56.85,56.85,17.81,S&H,,
2026-02-05,5623409000001398131,60322735,60322735,Overdue,false,,,,,Goodwill Industries of San Antonio,5623409000000090078,Head Office,2026-02-05,USD,1.00,"Bose Bass Module 700 - Black- Wireless, Compact Subwoofer",5623409000000103060,01640,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,300.00,USAV1733,60322735,,,,5623409000000933151,TBU (7.82%),7.820000,23.46,ItemAmount,TBU,false,300.00,667.00,entity_level,true,0.00,0.0,0.00,0.000,,,762.08,762.08,42.92,S&H,,
2026-02-05,5623409000001398131,60322735,60322735,Overdue,false,,,,,Goodwill Industries of San Antonio,5623409000000090078,Head Office,2026-02-05,USD,1.00,"Bose Smart Soundbar 700: Premium Bluetooth Soundbar with Alexa Voice Control Built-in, Black",5623409000000387880,[OLD]-00871,017817783217,,0017817783217,,Bose,Inventory Asset,,1.00,unit,5623409000000090078,Head Office,367.00,USAV1733,60322735,,,,5623409000000933151,TBU (7.82%),7.820000,28.70,ItemAmount,TBU,false,367.00,667.00,entity_level,true,0.00,0.0,0.00,0.000,,,762.08,762.08,42.92,S&H,,
2026-02-05,5623409000001398194,60346647,60346647,Overdue,false,,,,,Goodwill Industries of South Texas,5623409000000090078,Head Office,2026-02-05,USD,1.00,"Bose Acoustimass 300 Wireless Bass Module, Black",5623409000000102983,[OLD]-01810,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,281.00,USAV1752,60346647,,,,5623409000001396844,TBU (7.808%),7.808000,21.94,ItemAmount,TBU,false,281.00,281.00,entity_level,true,0.00,0.0,0.00,0.000,,,331.35,331.35,28.41,S&H,,
2026-02-05,5623409000001398245,60293855,60293855,Overdue,false,,,,,Goodwill Industries of the Inland Northwest,5623409000000090078,Head Office,2026-02-05,USD,1.00,Bose Wave Music System II - Platinum White,5623409000000144125,[OLD]-00092,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,60.00,USAV1831,60293855,,,,5623409000001160222,TBU (7.93%),7.930000,4.76,ItemAmount,TBU,false,60.00,130.00,entity_level,true,0.00,0.0,0.00,0.000,,,160.68,160.68,20.37,S&H,,
2026-02-05,5623409000001398245,60293855,60293855,Overdue,false,,,,,Goodwill Industries of the Inland Northwest,5623409000000090078,Head Office,2026-02-05,USD,1.00,Bose Wave Radio AM/FM Alarm Clock,5623409000000144207,[OLD]-00007-W,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,40.00,USAV1831,60293855,,,,5623409000001160222,TBU (7.93%),7.930000,3.17,ItemAmount,TBU,false,40.00,130.00,entity_level,true,0.00,0.0,0.00,0.000,,,160.68,160.68,20.37,S&H,,
2026-02-05,5623409000001398245,60293855,60293855,Overdue,false,,,,,Goodwill Industries of the Inland Northwest,5623409000000090078,Head Office,2026-02-05,USD,1.00,Bose Lifestyle AV28 Media Center Only,5623409000000983328,[OLD]-00737,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,30.00,USAV1831,60293855,,,,5623409000001160222,TBU (7.93%),7.930000,2.38,ItemAmount,TBU,false,30.00,130.00,entity_level,true,0.00,0.0,0.00,0.000,,,160.68,160.68,20.37,S&H,,
2026-02-05,5623409000001398320,60346668,60346668,Overdue,false,,,,,Goodwill Northern Michigan,5623409000000090078,Head Office,2026-02-05,USD,1.00,BOSE DOUBLE CUBE SPEAKER For LIFESTYLE - Black- Single,5623409000001396866,[OLD]-01303,,,,,,Inventory Asset,,2.00,pcs,5623409000000090078,Head Office,4.995,USAV1682,60346668,,,,5623409000001396879,TBU (10.41%),10.410000,1.04,ItemAmount,TBU,false,9.99,9.99,entity_level,true,0.00,0.0,0.00,0.000,,,28.40,28.40,17.37,S&H,,
2026-02-05,5623409000001398610,20-14185-76523,20-14185-76523,Overdue,false,,,,,mykbaut0,5623409000000090078,Head Office,2026-02-05,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,39.99,USAV1707,20-14185-76523,,,,,,,,,,false,39.99,39.99,entity_level,true,0.00,0.0,0.00,0.000,,,69.98,69.98,29.99,S&H,,
2026-02-05,5623409000001400095,22-14180-43871,22-14180-43871,Overdue,false,,,,,that_guy_11,5623409000000090078,Head Office,2026-02-05,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,69.99,USAV1614,22-14180-43871,,,,,,,,,,false,69.99,69.99,entity_level,true,0.00,0.0,0.00,0.000,,,77.93,77.93,7.94,S&H,,
2026-02-06,5623409000001417032,19-14188-99637,19-14188-99637,Overdue,false,,,,,tech-world43228,5623409000000090078,Head Office,2026-02-06,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,2.00,PAIR,5623409000000090078,Head Office,64.99,USAV1638,19-14188-99637,,,,,,,,,,false,129.98,129.98,entity_level,true,0.00,0.0,0.00,0.000,,,129.98,129.98,0.00,S&H,,
2026-02-06,5623409000001417099,11-14200-33799,11-14200-33799,Overdue,false,,,,,brooks_1615,5623409000000090078,Head Office,2026-02-06,USD,1.00,"Replacement Speaker Cable for Bose 3-2-1 or Cinemate System (Subwoofer to Speakers), Black",5623409000000287482,[OLD]-01233,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,24.50,USAV1681,11-14200-33799,,,,,,,,,,false,24.50,24.50,entity_level,true,0.00,0.0,0.00,0.000,,,24.50,24.50,0.00,S&H,,
2026-02-06,5623409000001417166,10-14201-62679,10-14201-62679,Overdue,false,,,,,hanabu95,5623409000000090078,Head Office,2026-02-06,USD,1.00,"Replacement Speaker Cable for Bose 3-2-1 or Cinemate System (Subwoofer to Speakers), Black",5623409000000287482,[OLD]-01233,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,16.97,USAV1667,10-14201-62679,,,,,,,,,,false,16.97,16.97,entity_level,true,0.00,0.0,0.00,0.000,,,16.97,16.97,0.00,S&H,,
2026-02-06,5623409000001417233,06-14207-67152,06-14207-67152,Overdue,false,,,,,gurucablesok,5623409000000090078,Head Office,2026-02-06,USD,1.00,"Replacement Speaker Cable for Bose 3-2-1 or Cinemate System (Subwoofer to Speakers), Black",5623409000000287482,[OLD]-01233,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,25.88,USAV1718,06-14207-67152,,,,,,,,,,false,25.88,25.88,entity_level,true,0.00,0.0,0.00,0.000,,,25.88,25.88,0.00,S&H,,
2026-02-07,5623409000001421043,27-14181-84929,27-14181-84929,Overdue,false,,,,,nicholas7811,5623409000000090078,Head Office,2026-02-07,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,74.99,USAV1680,27-14181-84929,,,,,,,,,,false,74.99,74.99,entity_level,true,0.00,0.0,0.00,0.000,,,74.99,74.99,0.00,S&H,,
2026-02-06,5623409000001422007,22-14185-92753,22-14185-92753,Overdue,false,,,,,katiep1149,5623409000000090078,Head Office,2026-02-06,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,73.00,USAV1636,22-14185-92753,,,,,,,,,,false,73.00,73.00,entity_level,true,0.00,0.0,0.00,0.000,,,84.29,84.29,11.29,S&H,,
2026-02-06,5623409000001422062,08-14206-06251,08-14206-06251,Overdue,false,,,,,flsalvage,5623409000000090078,Head Office,2026-02-06,USD,1.00,"Replacement Speaker Cable for Bose 3-2-1 or Cinemate System (Subwoofer to Speakers), Black",5623409000000287482,[OLD]-01233,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,25.99,USAV1642,08-14206-06251,,,,,,,,,,false,25.99,25.99,entity_level,true,0.00,0.0,0.00,0.000,,,25.99,25.99,0.00,S&H,,
2026-02-06,5623409000001422115,06-14209-30877,06-14209-30877,Overdue,false,,,,,samedayships,5623409000000090078,Head Office,2026-02-06,USD,1.00,"USAV Solutions Replacement Speaker Cable for Bose 3-2-1 or Cinemate System (Subwoofer to Speakers), Silver",5623409000000218020,[OLD]-01295,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,26.20,USAV1717,06-14209-30877,,,,,,,,,,false,26.20,26.20,entity_level,true,0.00,0.0,0.00,0.000,,,26.20,26.20,0.00,S&H,,
2026-02-06,5623409000001422193,27-14179-96874,27-14179-96874,Overdue,false,,,,,chaneyspp,5623409000000090078,Head Office,2026-02-06,USD,1.00,"Replacement Speaker Cable for Bose 3-2-1 or Cinemate System (Subwoofer to Speakers), Black",5623409000000287482,[OLD]-01233,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,14.00,USAV1652,27-14179-96874,,,,,,,,,,false,14.00,14.00,entity_level,true,0.00,0.0,0.00,0.000,,,23.85,23.85,9.85,S&H,,
2026-02-06,5623409000001422273,05-14212-05124,05-14212-05124,1,false,,,,,best_buy,5623409000000090078,Head Office,2026-02-06,USD,1.00,"Square - POS Stand for iPad - (2nd generation, USB-C) - Black - New",5623409000001422242,,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,126.99,USAV1669,05-14212-05124,,,,,,,,,,false,126.99,126.99,entity_level,true,0.00,0.0,0.00,0.000,,,126.99,126.99,0.00,S&H,,
2026-02-06,5623409000001422322,07-14208-92862,07-14208-92862,1,false,,,,,mxracing76,5623409000000090078,Head Office,2026-02-06,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,79.99,USAV1641,07-14208-92862,,,,,,,,,,false,79.99,79.99,entity_level,true,0.00,0.0,0.00,0.000,,,79.99,79.99,0.00,S&H,,
2026-02-06,5623409000001422353,60365128,60365128,Overdue,false,,,,,"Goodwill Industries of the Chesapeake, Inc.",5623409000000090078,Head Office,2026-02-06,USD,1.00,"Bose 251 Environmental Speakers, Premium Outdoor Speakers - White",5623409000000222829,[OLD]-04757,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,158.00,USAV1782,60365128,,,,5623409000000218484,TBU,7.900000,12.48,ItemAmount,TBU,false,158.00,158.00,entity_level,true,0.00,0.0,0.00,0.000,,,213.48,213.48,43.00,S&H,,
2026-02-06,5623409000001422353,60365128,60365128,Overdue,false,,,,,"Goodwill Industries of the Chesapeake, Inc.",5623409000000090078,Head Office,2026-02-06,USD,1.00,Bose Wall Mount Bracket for White Bose 251 302A Speaker - Single,5623409000000222816,[OLD]-01754-W,,,,,,Inventory Asset,,2.00,pcs,5623409000000090078,Head Office,0.00,USAV1782,60365128,,,,,,,,,,false,0.00,158.00,entity_level,true,0.00,0.0,0.00,0.000,,,213.48,213.48,43.00,S&H,,
2026-02-06,5623409000001422416,60263807,60263807,Overdue,false,,,,,Goodwill Industries of the Columbia Willamette,5623409000000090078,Head Office,2026-02-06,USD,1.00,Bose SoundDock Portable 30-Pin iPod/iPhone Speaker Dock,5623409000000102378,[OLD]-00113,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,19.99,USAV1817,60263807,,,,5623409000000259146,TBU (8.55%),8.550000,1.71,ItemAmount,TBU,false,19.99,19.99,entity_level,true,0.00,0.0,0.00,0.000,,,35.78,35.78,14.08,S&H,,
2026-02-06,5623409000001422467,60370010,60370010,Overdue,false,,,,,Goodwill of Greater Washington D.C. -VA,5623409000000090078,Head Office,2026-02-06,USD,1.00,Bose 3-2-1 or Cinemate Home Theater Satellite Speakers Graphite 321 (pair),5623409000000223246,[OLD]-00081,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,10.00,USAV1692,60370010,,,,5623409000000260231,TBU (10.34%),10.340000,1.03,ItemAmount,TBU,false,10.00,14.99,entity_level,true,0.00,0.0,0.00,0.000,,,32.42,32.42,15.88,S&H,,
2026-02-06,5623409000001422467,60370010,60370010,Overdue,false,,,,,Goodwill of Greater Washington D.C. -VA,5623409000000090078,Head Office,2026-02-06,USD,1.00,BOSE DOUBLE CUBE SPEAKER For LIFESTYLE - Black- Single,5623409000001396866,[OLD]-01303,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,4.99,USAV1692,60370010,,,,5623409000000260231,TBU (10.34%),10.340000,0.52,ItemAmount,TBU,false,4.99,14.99,entity_level,true,0.00,0.0,0.00,0.000,,,32.42,32.42,15.88,S&H,,
2026-02-06,5623409000001422530,60370022,60370022,Overdue,false,,,,,Goodwill of Greater Washington D.C. -VA,5623409000000090078,Head Office,2026-02-06,USD,1.00,BOSE DOUBLE CUBE SPEAKER For LIFESTYLE - Black- Single,5623409000001396866,[OLD]-01303,,,,,,Inventory Asset,,4.00,pcs,5623409000000090078,Head Office,8.6375,USAV1693,60370022,,,,5623409000001398695,TBU (8.89%),8.890000,3.07,ItemAmount,TBU,false,34.55,34.55,entity_level,true,0.00,0.0,0.00,0.000,,,72.99,72.99,35.37,S&H,,
2026-02-06,5623409000001422581,60263897,60263897,Overdue,false,,,,,Goodwill of Southwestern Pennsylvania,5623409000000090078,Head Office,2026-02-06,USD,1.00,Bose SoundDock Portable 30-Pin iPod/iPhone Speaker Dock,5623409000000102378,[OLD]-00113,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,31.00,USAV1678,60263897,,,,5623409000000370268,TBU (8.26%),8.260000,2.56,ItemAmount,TBU,false,31.00,31.00,entity_level,true,0.00,0.0,0.00,0.000,,,47.69,47.69,14.13,S&H,,
2026-02-07,5623409000001422632,60346729,60346729,Overdue,false,,,,,Goodwill San Diego and Imperial Counties,5623409000000090078,Head Office,2026-02-07,USD,1.00,Bose SoundDock Series II 30-Pin iPod/iPhone Speaker Dock (Black),5623409000000102422,[OLD]-00817,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,19.66,USAV1623,60346729,,,,5623409000000307098,TBU (7.73%),7.730000,1.52,ItemAmount,TBU,false,19.66,44.61,entity_level,true,0.00,0.0,0.00,0.000,,,58.71,58.71,10.65,S&H,,
2026-02-07,5623409000001422632,60346729,60346729,Overdue,false,,,,,Goodwill San Diego and Imperial Counties,5623409000000090078,Head Office,2026-02-07,USD,1.00,Bose Solo TV Sound System,5623409000000102708,[OLD]-00843,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,24.95,USAV1623,60346729,,,,5623409000000307098,TBU (7.73%),7.730000,1.93,ItemAmount,TBU,false,24.95,44.61,entity_level,true,0.00,0.0,0.00,0.000,,,58.71,58.71,10.65,S&H,,
2026-02-07,5623409000001422703,60316610,60316610,Overdue,false,,,,,Goodwill-Easter Seals MN,5623409000000090078,Head Office,2026-02-07,USD,1.00,Bose SoundTouch SA-4 Amplifier (Black) - New,5623409000001390356,[OLD]-01709-N,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,182.53,USAV1672,60316610,,,,5623409000000259182,TBU (7.88%),7.880000,14.38,ItemAmount,TBU,false,182.53,182.53,entity_level,true,0.00,0.0,0.00,0.000,,,221.25,221.25,24.34,S&H,,
2026-02-04,5623409000001422902,01-14209-41015,01-14209-41015,Overdue,false,,,,,sommouang-0,5623409000000090078,Head Office,2026-02-04,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,60.00,USAV1624,01-14209-41015,,,,,,,,,,false,60.00,60.00,entity_level,true,0.00,0.0,0.00,0.000,,,68.85,68.85,8.85,S&H,,
2026-02-09,5623409000001424084,27-14191-66020,27-14191-66020,Overdue,false,,,,,az_warehouse,5623409000000090078,Head Office,2026-02-09,USD,1.00,Original Bose-VideoWave 46 ''/55 '' I II III Date Monitor Cable Cord 17m - New,5623409000001424051,,,,,,,Inventory Asset,,11.00,unit,5623409000000090078,Head Office,12.00,USAV1633,27-14191-66020,,,,,,,,,,false,132.00,132.00,entity_level,true,0.00,0.0,0.00,0.000,,,132.00,132.00,0.00,S&H,,
